512
2281,1183,6
2402,1178,2
2517,1210,2
2591,1183,2
2684,1191,2
2798,1215,2
2911,1158,2
3011,1225,2
3075,1194,2
-39,1305,1
75,1297,1
210,1280,1
315,1303,1
381,1308,1
505,1260,1
638,1264,1
684,1305,1
819,1292,1
887,1325,1
998,1269,8
1076,1329,8
1234,1284,8
1296,1304,8
1404,1334,8
1469,1291,6
1601,1298,6
1696,1304,6
1763,1280,6
1893,1285,6
1995,1321,6
2098,1302,6
2180,1297,6
2310,1291,2
2374,1338,2
2519,1323,2
2632,1297,2
2710,1317,2
2840,1320,2
2896,1320,2
2987,1339,2
3101,1289,2
0,1406,1
117,1428,1
186,1361,1
290,1379,1
424,1433,1
493,1401,1
616,1406,1
689,1385,1
802,1401,1
902,1390,8
1000,1381,8
1118,1369,8
1197,1397,8
1257,1362,8
1435,1403,8
1496,1404,8
1589,1394,8
1720,1436,6
1785,1390,6
1909,1411,6
1971,1439,6
2088,1397,6
2204,1395,6
2319,1436,6
2422,1406,2
2473,1361,2
2614,1385,2
2675,1420,2
2803,1425,2
2871,1400,2
2989,1436,2
3114,1376,2
32,1514,1
88,1488,1
247,1503,1
298,1493,1
402,1510,1
506,1514,1
590,1466,1
711,1495,1
819,1500,8
886,1490,8
1014,1506,8
1128,1528,8
1181,1514,8
1318,1485,8
1444,1497,8
1474,1515,8
1576,1486,6
1724,1457,6
1800,1476,6
1927,1463,6
2025,1503,6
2080,1528,6
2221,1501,6
2323,1540,6
2399,1474,6
2521,1477,6
2584,1506,2
2687,1473,2
2820,1519,2
2903,1523,2
2990,1523,2
